FeatureID	FeatureType	FeatureName	GenomeID	Genome	VersionName	ContigName	Strand	PartCount	PartNumber	Left End	Right End	
ABE-0008153	CDS	ypfJ	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2595874	2596737	
ABE-0008156	CDS	purC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2596905	2597618	
ABE-0285524	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2597673	2597718	
ABE-0008161	CDS	bamC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2597831	2598865	
ABE-0008163	CDS	dapA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2598882	2599760	
ABE-0008168	CDS	gcvR	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2599906	2600478	
ABE-0008171	CDS	bcp	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2600478	2600948	
ABE-0008179	CDS	hyfA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2601201	2601818	
ABE-0008181	CDS	hyfB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2601818	2603836	
ABE-0008183	CDS	hyfC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2603847	2604794	
ABE-0008185	CDS	hyfD	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2604811	2606250	
ABE-0008188	CDS	hyfE	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2606262	2606912	
ABE-0008191	CDS	hyfF	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2606917	2608497	
ABE-0008194	CDS	hyfG	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2608487	2610154	
ABE-0008196	CDS	hyfH	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2610164	2610709	
ABE-0008198	CDS	hyfI	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2610706	2611464	
ABE-0008200	CDS	hyfJ	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2611457	2611870	
ABE-0008204	CDS	hyfR	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2611900	2613912	
ABE-0008206	CDS	focB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2613934	2614782	
ABE-0008208	CDS	yfgO	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2614820	2615881	
ABE-0008212	CDS	bepA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2616094	2617557	
ABE-0008214	CDS	yfgD	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2617578	2617937	
ABE-0285525	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2617968	2618004	
ABE-0008217	CDS	hda	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2618075	2618776	
ABE-0008219	CDS	uraA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2618871	2620160	
ABE-0008224	CDS	upp	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2620246	2620872	
ABE-0008230	CDS	purM	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2621197	2622234	
ABE-0008232	CDS	purN	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2622234	2622872	
ABE-0008235	CDS	ppk	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2623044	2625110	
ABE-0008238	CDS	ppx	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2625115	2626656	
ABE-0008240	CDS	pdeF	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2626695	2628938	
ABE-0008247	CDS	yfgG	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2629290	2629481	
ABE-0008250	CDS	yfgH	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2629792	2630310	
ABE-0008252	CDS	yfgI	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2630326	2630865	
ABE-0008254	CDS	guaA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2630958	2632535	
ABE-0008257	CDS	guaB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2632604	2634070	
ABE-0008263	CDS	xseA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2634232	2635602	
ABE-0008266	CDS	yfgJ	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2635599	2635814	
ABE-0008270	CDS	der	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2635884	2637356	
ABE-0008272	CDS	bamB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2637474	2638652	
ABE-0008274	CDS	yfgM	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2638663	2639283	
ABE-0008278	CDS	hisS	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2639301	2640575	
ABE-0285768	ncRNA	sroE	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2640595	2640686	
ABE-0008281	CDS	ispG	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2640686	2641804	
ABE-0008283	CDS	rodZ	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2641831	2642844	
ABE-0008287	CDS	rlmN	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2643129	2644283	
ABE-0008291	CDS	ndk	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2644433	2644864	
ABE-0008294	CDS	pbpC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2645013	2647325	
ABE-0008296	CDS	yfhM	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2647326	2652287	
ABE-0008299	CDS	sseA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2652494	2653339	
ABE-0047260	ncRNA	ryfA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2653855	2654158	
ABE-0008301	CDS	sseB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2654157	2654933	
ABE-0285526	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2654970	2655066	
ABE-0008305	CDS	pepB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2655075	2656358	
ABE-0008309	CDS	iscX	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2656536	2656736	
ABE-0008311	CDS	fdx	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2656748	2657083	
ABE-0008315	CDS	hscA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2657085	2658935	
ABE-0008317	CDS	hscB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2658952	2659467	
ABE-0008319	CDS	iscA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2659563	2659886	
ABE-0008321	CDS	iscU	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2659903	2660289	
ABE-0008324	CDS	iscS	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2660317	2661531	
ABE-0008326	CDS	iscR	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2661643	2662131	
ABE-0285527	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2662309	2662574	
ABE-0008332	CDS	trmJ	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2662583	2663323	
ABE-0008337	CDS	suhB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2663442	2664245	
ABE-0008340	CDS	yfhR	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2664390	2665244	
ABE-0008346	CDS	csiE	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2665435	2666715	
ABE-0008348	CDS	hcaT	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2666707	2667846	
ABE-0285710	CDS	iroK	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2668006	2668071	
ABE-0008351	CDS	hcaR	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2668006	2668896	
ABE-0008355	CDS	hcaE	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2669032	2670393	
ABE-0008357	CDS	hcaF	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2670390	2670908	
ABE-0008359	CDS	hcaC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2670908	2671228	
ABE-0008361	CDS	hcaB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2671225	2672037	
ABE-0008363	CDS	hcaD	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2672047	2673249	
ABE-0008365	CDS	yphA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2673346	2673768	
ABE-0285528	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2673776	2673809	
ABE-0008368	CDS	yphB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2673816	2674688	
ABE-0008370	CDS	yphC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2674700	2675761	
ABE-0008373	CDS	yphD	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2675827	2676825	
ABE-0008376	CDS	yphE	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2676850	2678361	
ABE-0008378	CDS	yphF	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2678384	2679367	
ABE-0008380	CDS	yphG	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2679464	2682745	
ABE-0008384	CDS	yphH	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2682863	2684056	
ABE-0285529	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2684117	2684214	
ABE-0008389	CDS	glyA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2684254	2685507	
ABE-0008396	CDS	hmp	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2685835	2687025	
ABE-0285530	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2687035	2687054	
ABE-0008398	CDS	glnB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2687070	2687408	
ABE-0008400	CDS	glrR	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2687469	2688803	
ABE-0008405	CDS	qseG	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2688793	2689506	
ABE-0008409	CDS	glrK	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2689671	2691098	
ABE-0047261	ncRNA	glmY	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2691157	2691340	
ABE-0008412	CDS	purL	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2691656	2695543	
ABE-0008417	CDS	mltF	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2695801	2697357	
ABE-0008419	CDS	tadA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2697354	2697857	
ABE-0008421	CDS	pgpC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2697915	2698550	
ABE-0008428	CDS	yfhH	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2698759	2699607	
ABE-0008431	CDS	yfhL	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2699663	2699923	
ABE-0285224	CDS	shoB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2700117	2700197	
ABE-0285190	ncRNA	ohsC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2700520	2700596	
ABE-0008433	CDS	acpS	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2700618	2700998	
ABE-0008435	CDS	pdxJ	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2700998	2701729	
ABE-0008438	CDS	recO	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2701741	2702469	
ABE-0008440	CDS	era	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2702481	2703386	
ABE-0008448	CDS	rnc	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2703383	2704063	
ABE-0008450	CDS	lepB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2704335	2705309	
ABE-0008452	CDS	lepA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2705325	2707124	
ABE-0008457	CDS	rseC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2707322	2707801	
ABE-0008459	CDS	rseB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2707798	2708754	
ABE-0008462	CDS	rseA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2708754	2709404	
ABE-0008467	CDS	rpoE	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2709437	2710012	
ABE-0285777	CDS	rseD	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2710009	2710164	
ABE-0008471	CDS	nadB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2710420	2712042	
ABE-0008473	CDS	yfiC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2712027	2712764	
ABE-0008478	CDS	srmB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2712896	2714230	
ABE-0285531	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2714283	2714380	
ABE-0008483	CDS	yfiE	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2714439	2715320	
ABE-0008487	CDS	eamB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2715423	2716010	
ABE-0008489	CDS	grcA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2716066	2716449	
ABE-0008495	CDS	ung	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2716754	2717443	
ABE-0285532	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2717458	2717483	
ABE-0008497	CDS	yfiF	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2717491	2718528	
ABE-0008501	CDS	trxC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2718735	2719154	
ABE-0008503	CDS	yfiP	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2719223	2719921	
ABE-0008506	CDS	patZ	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2719953	2722613	
ABE-0285756	CDS	pssL	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2722702	2722743	
ABE-0008510	CDS	pssA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2722727	2724082	
ABE-0008513	CDS	yfiM	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2724128	2724451	
ABE-0008515	CDS	kgtP	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2724448	2725746	
ABE-0285264	pseudogene	yfiS	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2725928	2725987	
ABE-0008519	rRNA	rrfG	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2726069	2726188	
ABE-0008521	rRNA	rrlG	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2726281	2729184	
ABE-0008523	tRNA	gltW	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2729369	2729444	
ABE-0008525	rRNA	rrsG	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2729616	2731157	
ABE-0008527	CDS	clpB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2731600	2734173	
ABE-0285191	ncRNA	ryfD	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2734153	2734295	
ABE-0008530	CDS	pgeF	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2734303	2735034	
ABE-0008532	CDS	rluD	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2735031	2736011	
ABE-0008536	CDS	bamD	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2736146	2736883	
ABE-0008540	CDS	raiA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2737154	2737495	
ABE-0008543	CDS	pheL	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2737599	2737646	
ABE-0008545	CDS	pheA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2737745	2738905	
ABE-0285533	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2738915	2738938	
ABE-0008547	CDS	tyrA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2738948	2740069	
ABE-0008549	CDS	aroF	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2740080	2741150	
ABE-0008565	CDS	yfiL	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2741360	2741725	
ABE-0008568	CDS	yfiR	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2741875	2742393	
ABE-0008570	CDS	dgcN	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2742383	2743609	
ABE-0008572	CDS	yfiB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2743625	2744107	
ABE-0008574	CDS	rplS	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2744183	2744530	
ABE-0008576	CDS	trmD	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2744572	2745339	
ABE-0008579	CDS	rimM	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2745370	2745918	
ABE-0008583	CDS	rpsP	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2745937	2746185	
ABE-0008586	CDS	ffh	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2746434	2747795	
ABE-0008591	CDS	ypjD	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2747962	2748753	
ABE-0174111	CDS	yfjD	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2748774	2750060	
ABE-0008598	CDS	grpE	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2750115	2750708	
ABE-0008603	CDS	nadK	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2750831	2751709	
ABE-0008611	CDS	recN	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2751795	2753456	
ABE-0008614	CDS	bamE	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2753605	2753946	
ABE-0008616	CDS	yfjF	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2754008	2754298	
ABE-0008618	CDS	ratA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2754288	2754764	
ABE-0008622	CDS	smpB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2754896	2755378	
ABE-0008624	tmRNA	ssrA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2755593	2755955	
ABE-0234213	prophage	CP4-57	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2755949	2777979	
ABE-0285534	misc_feature		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2755957	2777986	
ABE-0008630	CDS	intA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2756159	2757400	
ABE-0008632	CDS	yfjH	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2757644	2758600	
ABE-0008636	CDS	alpA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2758644	2758856	
ABE-0008643	CDS	yfjI	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2758985	2760394	
ABE-0008646	CDS	yfjJ	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2760547	2761173	
ABE-0008648	CDS	abpB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2761351	2763540	
ABE-0008650	CDS	abpA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2763537	2765153	
ABE-0008654	CDS	yfjM	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2765513	2765776	
ABE-0008659	CDS	rnlA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2765918	2766991	
ABE-0008665	CDS	rnlB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2766984	2767355	
ABE-0008669	CDS	yfjP	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2767710	2768573	
ABE-0008673	CDS	yfjQ	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2768665	2769486	
ABE-0008676	CDS	yfjR	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2769703	2770404	
ABE-0008678	CDS	ypjK	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2770445	2770681	
ABE-0008680	CDS	yfjS	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2770681	2771124	
ABE-0008683	CDS	yfjT	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2771148	2771615	
ABE-0008685	pseudogene	yfjU	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2772002	2772154	
ABE-0008687	CDSp	yfjV_4	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2772167	2772685	
ABE-0285126	pseudogene	yfjV	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2772167	2773182	
ABE-0008690	CDSp	yfjV_3	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2772836	2773036	
ABE-0008692	CDSp	yfjV_2	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2772976	2773158	
ABE-0008699	CDS	yfjW	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2773318	2775021	
ABE-0285241	pseudogene	ypjI	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2775545	2775816	
ABE-0008704	CDS	yfjX	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2775919	2776377	
ABE-0008706	CDS	yfjY	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2776386	2776868	
ABE-0285069	CDS	ypjJ	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2776877	2777077	
ABE-0008709	CDS	yfjZ	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2777115	2777432	
ABE-0008711	CDS	ypjF	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2777453	2777782	
ABE-0285260	tmRNA	psaA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2777972	2777985	
ABE-0008713	CDS	ypjA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2778146	2782726	
ABE-0008721	pseudogene	pinH	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2783134	2783292	
ABE-0008724	CDSp	ypjC_2	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2783638	2784429	
ABE-0285127	pseudogene	ypjC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2783638	2785011	
ABE-0008727	CDSp	ypjC_1	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2784529	2785011	
ABE-0008733	tRNA	ileY	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2785762	2785837	
ABE-0008739	CDSp	ygaQ_1	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2786397	2786729	
ABE-0285128	pseudogene	ygaQ	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2786397	2788649	
ABE-0174112	CDSp	ygaQ_2	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2786748	2787434	
ABE-0008747	CDSp	ygaQ_3	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2787642	2788238	
ABE-0008751	CDSp	ygaQ_4	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2788377	2788649	
ABE-0008754	CDS	glaH	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2788985	2789962	
ABE-0008756	CDS	lhgD	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2789982	2791250	
ABE-0008758	CDS	gabD	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2791273	2792721	
ABE-0008760	CDS	gabT	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2792735	2794015	
ABE-0285535	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2794028	2794163	
ABE-0008763	CDS	gabP	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2794253	2795653	
ABE-0008765	CDS	glaR	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2795674	2796336	
ABE-0008767	CDS	kbp	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2796337	2796786	
ABE-0008770	CDS	yqaE	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	2796870	2797028	
ABE-0008784	CDS	ygaV	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	2797211	2797510	
